tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating
Theater,1754,Brigham Young University - Idaho,Justin,,Bates,705216,58,good,TEACHER,PROFESSOR,4.5
Art,1754,Brigham Young University - Idaho,Byron,,Bates,921129,25,good,TEACHER,PROFESSOR,3.6
English,1754,Brigham Young University - Idaho,Laura,,Baumgarten,2153248,1,good,TEACHER,PROFESSOR,5.0
Humanities,1754,Brigham Young University - Idaho,Martha,,Baumgarten,2126166,11,good,TEACHER,PROFESSOR,4.5
Mathematics,1754,Brigham Young University - Idaho,Sarah,,Baxter,2359328,5,good,TEACHER,PROFESSOR,4.4
Mathematics,1754,Brigham Young University - Idaho,Jennifer,Dawson,Baxter,1994462,30,good,TEACHER,PROFESSOR,4.0
Biology,1754,Brigham Young University - Idaho,Logan,,Beach,2324796,2,good,TEACHER,PROFESSOR,5.0
Home & Family Studies,1754,Brigham Young University - Idaho,Amanda,,Beal,1492951,3,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Kim,,Beam,2561875,5,good,TEACHER,PROFESSOR,5.0
Communication,1754,Brigham Young University - Idaho,Brent,,Bean,176767,165,good,TEACHER,PROFESSOR,3.8
Communication,1754,Brigham Young University - Idaho,Gaylynn,,Bean,1968674,27,good,TEACHER,PROFESSOR,4.7
Religion,1754,Brigham Young University - Idaho,Robert,,Bear,1643025,72,good,TEACHER,PROFESSOR,3.8
Online Learning,1754,Brigham Young University - Idaho,Suzannah,,Beasley,1988994,1,good,TEACHER,PROFESSOR,5.0
Education,1754,Brigham Young University - Idaho,Josh,,Beattie,2128921,5,good,TEACHER,PROFESSOR,4.4
Chemistry,1754,Brigham Young University - Idaho,Hector,,Becerril-Garcia,1349070,86,good,TEACHER,PROFESSOR,3.9
Business,1754,Brigham Young University - Idaho,Benjamin,,Beck,2580940,47,good,TEACHER,PROFESSOR,4.9
Health Science,1754,Brigham Young University - Idaho,Celeste,,Beck,2392371,12,good,TEACHER,PROFESSOR,4.0
Online Learning,1754,Brigham Young University - Idaho,Angela,,Beckstead,2569904,1,good,TEACHER,PROFESSOR,4.0
Religion,1754,Brigham Young University - Idaho,Mike,,Beckstrand,1885597,7,good,TEACHER,PROFESSOR,3.8
Education,1754,Brigham Young University - Idaho,Emily,C,Belanger,2586044,2,good,TEACHER,PROFESSOR,4.5
Business,1754,Brigham Young University - Idaho,John,,Belisle,2526883,2,good,TEACHER,PROFESSOR,5.0
Art,1754,Brigham Young University - Idaho,David,,Belka,748824,26,good,TEACHER,PROFESSOR,4.5
Business,1754,Brigham Young University - Idaho,Craig,,Bell,806928,78,average,TEACHER,PROFESSOR,3.0
Chemistry,1754,Brigham Young University - Idaho,Elizabeth,,Bell,2158049,46,good,TEACHER,PROFESSOR,4.5
Religion,1754,Brigham Young University - Idaho,Craig,D.,Bell,2194070,1,poor,TEACHER,PROFESSOR,1.0
Computer Information Technology,1754,Brigham Young University - Idaho,Scott,Theodore,Bell,2293706,1,good,TEACHER,PROFESSOR,4.0
Accounting,1754,Brigham Young University - Idaho,Layne,,Bell,2417351,1,good,TEACHER,PROFESSOR,5.0
Religion,1754,Brigham Young University - Idaho,Trevor,,Bell,2424476,1,good,TEACHER,PROFESSOR,5.0
Child & Family Studies,1754,Brigham Young University - Idaho,Alyson,Kristen,Bell,2676360,1,good,TEACHER,PROFESSOR,4.0
Religion,1754,Brigham Young University - Idaho,Wes,,Belnap,639152,53,good,TEACHER,PROFESSOR,4.5
Religion,1754,Brigham Young University - Idaho,Wesley,,Belnap,1421757,13,good,TEACHER,PROFESSOR,4.7
Health amp Human Performance,1754,Brigham Young University - Idaho,Ryan,,Belton,2334166,1,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Merle,,Benedict ,2025561,19,good,TEACHER,PROFESSOR,4.3
Education,1754,Brigham Young University - Idaho,Sandro,,Benitez,1587096,22,good,TEACHER,PROFESSOR,4.0
Communication,1754,Brigham Young University - Idaho,Ron,,Bennett,446490,19,good,TEACHER,PROFESSOR,4.4
Online Learning,1754,Brigham Young University - Idaho,Rick,,Bennett,1810880,17,poor,TEACHER,PROFESSOR,2.2
English,1754,Brigham Young University - Idaho,Mark,,Bennion,850948,49,good,TEACHER,PROFESSOR,4.2
Nursing,1754,Brigham Young University - Idaho,Erin,,Bennion,2483144,13,good,TEACHER,PROFESSOR,4.5
Business,1754,Brigham Young University - Idaho,Ryan,,Bennion,2677238,3,average,TEACHER,PROFESSOR,2.7
General Studies,1754,Brigham Young University - Idaho,Kimball,,Benson,1863910,2,average,TEACHER,PROFESSOR,3.0
Recreation,1754,Brigham Young University - Idaho,Peter,,Benson,2159091,5,poor,TEACHER,PROFESSOR,1.8
Art,1754,Brigham Young University - Idaho,Hyrum,,Benson,2628639,1,average,TEACHER,PROFESSOR,3.0
Biology,1754,Brigham Young University - Idaho,Aurora,,Benson,2683158,3,good,TEACHER,PROFESSOR,4.7
Theater,1754,Brigham Young University - Idaho,Gary,,Benson,230669,32,good,TEACHER,PROFESSOR,4.3
Psychology,1754,Brigham Young University - Idaho,Bruce,,Bergen,2138441,3,poor,TEACHER,PROFESSOR,2.0
Foundations,1754,Brigham Young University - Idaho,Scott,,Bergendorf,2422767,7,poor,TEACHER,PROFESSOR,1.7
Career Development,1754,Brigham Young University - Idaho,Jennifer,,Bergeson,2693722,1,poor,TEACHER,PROFESSOR,1.0
Counseling,1754,Brigham Young University - Idaho,Amber,,Bergquist,2610468,1,good,TEACHER,PROFESSOR,5.0
Communication,1754,Brigham Young University - Idaho,Robyn,,Bergstrom,260083,28,good,TEACHER,PROFESSOR,4.5
Biology,1754,Brigham Young University - Idaho,Scott,,Bernhardt,2447702,6,average,TEACHER,PROFESSOR,2.8
English,1754,Brigham Young University - Idaho,Janet,,Bernice,2260721,4,good,TEACHER,PROFESSOR,3.5
Health  Human Performance,1754,Brigham Young University - Idaho,Mark,F,Bernsten,2187976,4,average,TEACHER,PROFESSOR,3.0
Physical Education,1754,Brigham Young University - Idaho,Mark,,Berntsen,954520,8,good,TEACHER,PROFESSOR,4.0
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Mark,,Berntsen,1663794,17,poor,TEACHER,PROFESSOR,1.9
Mathematics,1754,Brigham Young University - Idaho,Kent,,Bessey,696277,88,good,TEACHER,PROFESSOR,3.9
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Mark,,Berntsen,1663794,17,poor,TEACHER,PROFESSOR,1.9
Mathematics,1754,Brigham Young University - Idaho,Kent,,Bessey,696277,90,good,TEACHER,PROFESSOR,3.9
Computer Science,1754,Brigham Young University - Idaho,Matthew,,Bessey,2752182,1,good,TEACHER,PROFESSOR,4.0
Psychology,1754,Brigham Young University - Idaho,Christopher,,Bezzant,2295454,28,average,TEACHER,PROFESSOR,2.7
Mathematics,1754,Brigham Young University - Idaho,Gracie,,Bickel,1885622,6,good,TEACHER,PROFESSOR,4.7
English,1754,Brigham Young University - Idaho,Anne,,Billings,2682386,1,good,TEACHER,PROFESSOR,5.0
Biology,1754,Brigham Young University - Idaho,Eric,,Billman,2063950,30,good,TEACHER,PROFESSOR,4.2
Art,1754,Brigham Young University - Idaho,Patricia,,Bingham,1787557,8,average,TEACHER,PROFESSOR,2.8
Business,1754,Brigham Young University - Idaho,Ryan,,Bingham,2449562,3,poor,TEACHER,PROFESSOR,1.0
English,1754,Brigham Young University - Idaho,Don,,Bingham,2224941,10,good,TEACHER,PROFESSOR,5.0
Business,1754,Brigham Young University - Idaho,David,,Binns,2468161,1,good,TEACHER,PROFESSOR,5.0
Economics,1754,Brigham Young University - Idaho,Matthew,,Birch,2657950,1,good,TEACHER,PROFESSOR,5.0
Computer Information Technology,1754,Brigham Young University - Idaho,Nathan,,Birch,2422623,24,good,TEACHER,PROFESSOR,5.0
History,1754,Brigham Young University - Idaho,Rachel,,Birch,2040430,14,good,TEACHER,PROFESSOR,4.4
Computer Information Technology,1754,Brigham Young University - Idaho,Adam,,Bird,1877123,1,average,TEACHER,PROFESSOR,3.0
Mechanical Engineering,1754,Brigham Young University - Idaho,Jacob,Lowell,Bishop,2060561,3,average,TEACHER,PROFESSOR,2.7
Communication,1754,Brigham Young University - Idaho,James Jim,,Bishop,2126115,1,good,TEACHER,PROFESSOR,3.5
Child  Family Studies,1754,Brigham Young University - Idaho,Lisa,,Bishop,2178158,4,good,TEACHER,PROFESSOR,4.8
Art,1754,Brigham Young University - Idaho,Randy,,Bishop,2408718,4,good,TEACHER,PROFESSOR,4.5
Business,1754,Brigham Young University - Idaho,Jim,,Bishop,1999455,4,good,TEACHER,PROFESSOR,3.5
English,1754,Brigham Young University - Idaho,Aubrey,,Bjork,1883527,10,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Torri,,Black,1260753,18,good,TEACHER,PROFESSOR,4.5
Online Learning,1754,Brigham Young University - Idaho,Paul,,Black,1663068,4,good,TEACHER,PROFESSOR,4.3
Psychology,1754,Brigham Young University - Idaho,Jana,,Black,2473549,5,good,TEACHER,PROFESSOR,4.6
Business,1754,Brigham Young University - Idaho,April,,Black,2551217,2,good,TEACHER,PROFESSOR,4.5
Religion,1754,Brigham Young University - Idaho,Kyle,,Black,860035,260,good,TEACHER,PROFESSOR,4.1
Biology,1754,Brigham Young University - Idaho,Abigail,,Blades,2619279,1,good,TEACHER,PROFESSOR,4.0
Music,1754,Brigham Young University - Idaho,Katelynd,,Blake,1592140,2,good,TEACHER,PROFESSOR,3.5
Child & Family Studies,1754,Brigham Young University - Idaho,Julann,,Blake,1021630,12,good,TEACHER,PROFESSOR,4.6
Physical Education,1754,Brigham Young University - Idaho,Claire,,Blakeley,939071,30,poor,TEACHER,PROFESSOR,1.6
Child & Family Studies,1754,Brigham Young University - Idaho,Teresa,,Blakely,1021632,14,good,TEACHER,PROFESSOR,4.3
Humanities,1754,Brigham Young University - Idaho,Eric,,Blanchard,2182027,12,good,TEACHER,PROFESSOR,4.4
Accounting,1754,Brigham Young University - Idaho,Todd,,Blanchard,782430,57,good,TEACHER,PROFESSOR,3.6
Religion,1754,Brigham Young University - Idaho,Teresa,,Blanchard,2069089,37,good,TEACHER,PROFESSOR,4.7
Religion,1754,Brigham Young University - Idaho,Teresa Ann,,Blanchard,2706602,1,good,TEACHER,PROFESSOR,4.0
Agriculture,1754,Brigham Young University - Idaho,Greg,,Blaser,310085,8,good,TEACHER,PROFESSOR,4.6
Architecture,1754,Brigham Young University - Idaho,Brian,,Blaylock,993417,14,good,TEACHER,PROFESSOR,4.3
Online Learning,1754,Brigham Young University - Idaho,Preston,S.,Blaylock,2363109,2,good,TEACHER,PROFESSOR,3.5
Computer Information Technology,1754,Brigham Young University - Idaho,Jason,,Blazzard,2091953,21,good,TEACHER,PROFESSOR,4.1
Online Learning,1754,Brigham Young University - Idaho,Sylvia,,Blimes,1989025,11,good,TEACHER,PROFESSOR,4.5
Humanities,1754,Brigham Young University - Idaho,April,,Blount,2021901,9,average,TEACHER,PROFESSOR,3.2
Art,1754,Brigham Young University - Idaho,Vince,,Bodily,749366,34,average,TEACHER,PROFESSOR,3.4
Foundations,1754,Brigham Young University - Idaho,Brittany,,Bohne,2449555,2,poor,TEACHER,PROFESSOR,2.0
Not Specified,1754,Brigham Young University - Idaho,Jeff,,Bohne,1464894,11,good,TEACHER,PROFESSOR,4.3
Online Learning,1754,Brigham Young University - Idaho,Trina,L,Boice,1825963,8,good,TEACHER,PROFESSOR,4.8
General Studies,1754,Brigham Young University - Idaho,James,,Bolen,2124128,8,good,TEACHER,PROFESSOR,4.3
Religion,1754,Brigham Young University - Idaho,Michael,K,Bolingbroke,1773080,74,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Colleen,,Bond,2582351,2,poor,TEACHER,PROFESSOR,1.5
Dance,1754,Brigham Young University - Idaho,Wendy,,Bone,388183,41,good,TEACHER,PROFESSOR,4.2
Online Learning,1754,Brigham Young University - Idaho,Travis,,Bonsteel,2561725,1,good,TEACHER,PROFESSOR,5.0
Art,1754,Brigham Young University - Idaho,Nicholas,,Bontorno,2501331,2,good,TEACHER,PROFESSOR,4.5
General Studies,1754,Brigham Young University - Idaho,Randy,,Booth,1666433,10,average,TEACHER,PROFESSOR,2.8
Home amp Family Studies,1754,Brigham Young University - Idaho,Lucie,,Bornmann,2479118,6,good,TEACHER,PROFESSOR,5.0
Music,1754,Brigham Young University - Idaho,Elizabeth,,Bossard,67055,38,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,Heather,,Bosworth,1188179,5,good,TEACHER,PROFESSOR,3.7
Health Science,1754,Brigham Young University - Idaho,Jennie,,Botkin,2409953,1,average,TEACHER,PROFESSOR,3.0
Mechanical Engineering,1754,Brigham Young University - Idaho,Keith,,Bourgeous,2154702,14,good,TEACHER,PROFESSOR,4.5
Information Systems,1754,Brigham Young University - Idaho,Fara,,Boushnak,2001976,5,poor,TEACHER,PROFESSOR,2.0
Computer Information Technology,1754,Brigham Young University - Idaho,Casey,,Bowden,2329034,2,average,TEACHER,PROFESSOR,3.0
Chemistry,1754,Brigham Young University - Idaho,Jared,,Bowden,1760567,62,good,TEACHER,PROFESSOR,4.0
Physical Education,1754,Brigham Young University - Idaho,Bertha,,Bowen,1044411,13,good,TEACHER,PROFESSOR,4.6
English,1754,Brigham Young University - Idaho,Tara,,Bowen,1462309,13,good,TEACHER,PROFESSOR,4.1
Mathematics,1754,Brigham Young University - Idaho,Shelley,,Bowman,927449,38,average,TEACHER,PROFESSOR,3.3
Communication,1754,Brigham Young University - Idaho,Joshua,,Bowman,2621847,4,good,TEACHER,PROFESSOR,4.8
Recreation,1754,Brigham Young University - Idaho,Lauren,Parry,Boyer,2280034,2,good,TEACHER,PROFESSOR,4.0
Art,1754,Brigham Young University - Idaho,Alise,,Bradford,2709169,1,good,TEACHER,PROFESSOR,5.0
Business,1754,Brigham Young University - Idaho,Christopher,,Boyce,2751830,1,good,TEACHER,PROFESSOR,5.0
Recreation,1754,Brigham Young University - Idaho,Lauren,Parry,Boyer,2280034,2,good,TEACHER,PROFESSOR,4.0
Art,1754,Brigham Young University - Idaho,Alise,,Bradford,2709169,1,good,TEACHER,PROFESSOR,5.0
Computer Information Technology,1754,Brigham Young University - Idaho,Parker,,Bradshaw,1935059,1,average,TEACHER,PROFESSOR,3.0
Computer Science,1754,Brigham Young University - Idaho,Reggie,,Bradshaw,2229092,5,poor,TEACHER,PROFESSOR,2.2
Economics,1754,Brigham Young University - Idaho,Kevin,,Brady,1260868,4,good,TEACHER,PROFESSOR,4.0
Art,1754,Brigham Young University - Idaho,Garth,,Braithwaite,2519634,3,good,TEACHER,PROFESSOR,3.7
Religion,1754,Brigham Young University - Idaho,Cody,,Branch,2197965,12,good,TEACHER,PROFESSOR,4.6
Chemistry,1754,Brigham Young University - Idaho,Traeson,,Brandenburg,2682721,3,poor,TEACHER,PROFESSOR,2.3
Computer Science,1754,Brigham Young University - Idaho,Foushee,,Brandon,2612981,4,poor,TEACHER,PROFESSOR,2.0
Mathematics,1754,Brigham Young University - Idaho,Amy,,Branson,2389757,3,good,TEACHER,PROFESSOR,4.7
Mathematics,1754,Brigham Young University - Idaho,Don,,Brasier,1999472,13,average,TEACHER,PROFESSOR,3.3
Mathematics,1754,Brigham Young University - Idaho,Donald,Edwin,Brasier,2135094,1,average,TEACHER,PROFESSOR,2.5
Online Learning,1754,Brigham Young University - Idaho,Juli,,Bratt,1989003,2,good,TEACHER,PROFESSOR,5.0
Online Learning,1754,Brigham Young University - Idaho,Ethan,,Bratt,2254373,3,poor,TEACHER,PROFESSOR,1.7
Accounting,1754,Brigham Young University - Idaho,Paul,,Broadbent,2634308,2,poor,TEACHER,PROFESSOR,1.5
Economics,1754,Brigham Young University - Idaho,Craig,,Broadbent,2059416,42,good,TEACHER,PROFESSOR,4.3
Economics,1754,Brigham Young University - Idaho,Fenton,,Broadhead,881774,11,good,TEACHER,PROFESSOR,3.7
Sociology,1754,Brigham Young University - Idaho,Beth,,Brock,2609685,2,average,TEACHER,PROFESSOR,3.0
English,1754,Brigham Young University - Idaho,Brian,Robert,Brock,2612702,1,good,TEACHER,PROFESSOR,5.0
Business,1754,Brigham Young University - Idaho,Alan,,Broderick,1998504,13,good,TEACHER,PROFESSOR,4.2
Foundations,1754,Brigham Young University - Idaho,Kelly,,Brooke,2190125,1,good,TEACHER,PROFESSOR,5.0
Sociology,1754,Brigham Young University - Idaho,Trevor,,Brooks,2436491,19,good,TEACHER,PROFESSOR,4.6
Automotive Technology,1754,Brigham Young University - Idaho,Nathan,,Brooksby,2508061,3,good,TEACHER,PROFESSOR,4.7
Music,1754,Brigham Young University - Idaho,Marta,,Brossa,2172361,18,good,TEACHER,PROFESSOR,4.2
Music,1754,Brigham Young University - Idaho,Kevin,,Brower,634535,33,good,TEACHER,PROFESSOR,4.3
Music,1754,Brigham Young University - Idaho,Nori,,Brower,1805025,12,average,TEACHER,PROFESSOR,2.8
English,1754,Brigham Young University - Idaho,Robert,,Brown,1620023,36,good,TEACHER,PROFESSOR,4.1
Art,1754,Brigham Young University - Idaho,Tamara,,Brown,1796966,1,good,TEACHER,PROFESSOR,5.0
Mathematics,1754,Brigham Young University - Idaho,Bekah,,Brown,1887145,1,good,TEACHER,PROFESSOR,5.0
Communication,1754,Brigham Young University - Idaho,Merv,,Brown,1340758,6,good,TEACHER,PROFESSOR,4.5
Mathematics,1754,Brigham Young University - Idaho,David,E.,Brown,636975,50,good,TEACHER,PROFESSOR,3.6
Art,1754,Brigham Young University - Idaho,Jason,,Brown,1083421,14,good,TEACHER,PROFESSOR,4.6
Art,1754,Brigham Young University - Idaho,Brian,,Brown,1916366,8,average,TEACHER,PROFESSOR,3.3
Education,1754,Brigham Young University - Idaho,Christine,,Brown,1898165,18,average,TEACHER,PROFESSOR,3.3
Computer Science,1754,Brigham Young University - Idaho,Michael,,Brown,2430667,5,good,TEACHER,PROFESSOR,5.0
Religion,1754,Brigham Young University - Idaho,Danny,,Brownell,1829810,2,poor,TEACHER,PROFESSOR,1.8
Physics,1754,Brigham Young University - Idaho,Matthew ,,Brownell,1991704,1,good,TEACHER,PROFESSOR,3.5
Chemistry,1754,Brigham Young University - Idaho,Megan,,Browning,1801978,28,good,TEACHER,PROFESSOR,3.7
Computer Science,1754,Brigham Young University - Idaho,Sam,,Brubaker,2449733,3,poor,TEACHER,PROFESSOR,1.7
Online Learning,1754,Brigham Young University - Idaho,David,B,Brubaker,2096563,8,good,TEACHER,PROFESSOR,4.5
English,1754,Brigham Young University - Idaho,William,,Brugger,818438,173,good,TEACHER,PROFESSOR,4.6
Education,1754,Brigham Young University - Idaho,Mike,,Bryan,1272934,15,good,TEACHER,PROFESSOR,4.2
English,1754,Brigham Young University - Idaho,Rachel,,Bryson,2124565,1,good,TEACHER,PROFESSOR,5.0
Home & Family Studies,1754,Brigham Young University - Idaho,Julie,,Buck,1305204,28,average,TEACHER,PROFESSOR,2.7
Mathematics,1754,Brigham Young University - Idaho,Michael,,Buhler,2635557,1,good,TEACHER,PROFESSOR,5.0
Biology,1754,Brigham Young University - Idaho,Lou,,Buhrley,592106,45,good,TEACHER,PROFESSOR,4.2
English,1754,Brigham Young University - Idaho,Nicole,,Bullock,2022052,5,good,TEACHER,PROFESSOR,4.9
Home & Family Studies,1754,Brigham Young University - Idaho,Rosemary,,Bullough,1765622,10,average,TEACHER,PROFESSOR,2.8
Interior Design,1754,Brigham Young University - Idaho,Rosemary,P.,Bullough,1940641,1,average,TEACHER,PROFESSOR,2.5
Online Learning,1754,Brigham Young University - Idaho,Matthew,J,Bundy,1782171,10,good,TEACHER,PROFESSOR,4.5
Health Science,1754,Brigham Young University - Idaho,Shanna,,Bunnell,2641939,3,good,TEACHER,PROFESSOR,5.0
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Kimberly,,Burbidge,1156063,22,average,TEACHER,PROFESSOR,3.1
Religion,1754,Brigham Young University - Idaho,Kirk,,Burbidge,2607134,1,good,TEACHER,PROFESSOR,5.0
English,1754,Brigham Young University - Idaho,Nicole,,Bullock,2022052,5,good,TEACHER,PROFESSOR,4.9
Home & Family Studies,1754,Brigham Young University - Idaho,Rosemary,,Bullough,1765622,10,average,TEACHER,PROFESSOR,2.8
Interior Design,1754,Brigham Young University - Idaho,Rosemary,P.,Bullough,1940641,1,average,TEACHER,PROFESSOR,2.5
Online Learning,1754,Brigham Young University - Idaho,Matthew,J,Bundy,1782171,10,good,TEACHER,PROFESSOR,4.5
Health Science,1754,Brigham Young University - Idaho,Shanna,,Bunnell,2641939,3,good,TEACHER,PROFESSOR,5.0
Foreign Languages & Literature,1754,Brigham Young University - Idaho,Kimberly,,Burbidge,1156063,22,average,TEACHER,PROFESSOR,3.1
Religion,1754,Brigham Young University - Idaho,Kirk,,Burbidge,2607134,1,good,TEACHER,PROFESSOR,5.0
Health Science,1754,Brigham Young University - Idaho,Samantha,,Burch,2234525,1,good,TEACHER,PROFESSOR,5.0
Art,1754,Brigham Young University - Idaho,Kelly,,Burgener,857317,16,good,TEACHER,PROFESSOR,4.5
Geology,1754,Brigham Young University - Idaho,Landon,,Burgener,2776136,1,good,TEACHER,PROFESSOR,5.0
Sociology,1754,Brigham Young University - Idaho,Andrew,,Burger,1596246,51,good,TEACHER,PROFESSOR,4.7
Psychology,1754,Brigham Young University - Idaho,McKlin,,Burnell,2172078,9,average,TEACHER,PROFESSOR,3.2
Psychology,1754,Brigham Young University - Idaho,Mick,,Burnell,2184109,8,good,TEACHER,PROFESSOR,3.9
Child amp Family Studies,1754,Brigham Young University - Idaho,Corina,,Burner,2392287,5,good,TEACHER,PROFESSOR,4.0
Home & Family Studies,1754,Brigham Young University - Idaho,Ryane,,Burnette,2567472,5,average,TEACHER,PROFESSOR,3.0
Biology,1754,Brigham Young University - Idaho,Robert,,Burns,2383325,32,good,TEACHER,PROFESSOR,4.0
Art,1754,Brigham Young University - Idaho,Dan,,Burr,1210758,16,good,TEACHER,PROFESSOR,3.8
Business,1754,Brigham Young University - Idaho,Jared,,Burt,2609704,142,good,TEACHER,PROFESSOR,4.5
Computer Science,1754,Brigham Young University - Idaho,Scott,,Burton,1847394,31,good,TEACHER,PROFESSOR,4.5
